1;-0.0718
2;0.1753
3;0.2693
4;0.2317
5;0.1528
6;0.1124
7;0.142
8;0.0502
9;-0.0344
10;-0.1101
11;-0.1496
12;-0.154
13;-0.1218
14;-0.1136
15;-0.1087
16;-0.0873
17;-0.1091
18;-0.0975
19;-0.0464
20;-0.0672
21;-0.0539
22;-0.0627
23;-0.0605
24;-0.0626
25;-0.0656
26;-0.0647
27;-0.0488
28;-0.0321
29;-0.033
30;-0.0279
31;-0.0293
32;-0.0206
33;-0.0105
34;-0.0054
35;0.0091
36;0.0202
37;0.0237
38;0.0321
39;0.055
40;0.0643
41;0.0573
42;0.0619
43;0.0556
44;0.0506
45;0.0395
46;0.0399
47;0.0365
48;0.04
49;0.0366
50;0.0429
51;0.0444
52;0.0391
53;0.0275
54;0.0194
55;0.0172
56;0.0098
57;0.0139
58;0.0063
59;0.0042
60;-0.0038
61;-0.0109
62;-0.0137
63;-0.0241
64;-0.0303
65;-0.0287
66;-0.0335
67;-0.0417
68;-0.0391
69;-0.042
70;-0.0426
71;-0.0456
72;-0.0494
73;-0.0481
74;-0.0474
75;-0.0402
76;-0.0401
77;-0.0335
78;-0.0348
79;-0.0337
80;-0.0342
81;-0.0345
82;-0.0337
83;-0.0331
84;-0.0369
85;-0.0319
86;-0.0332
87;-0.0357
88;-0.0363
89;-0.0395
90;-0.0411
91;-0.0416
92;-0.043
93;-0.0426
94;-0.0436
95;-0.0477
96;-0.0464
97;-0.0448
98;-0.0429
99;-0.043
100;-0.0421
101;-0.0396
102;-0.0374
103;-0.0379
104;-0.0367
105;-0.0359
106;-0.0358
107;-0.036
108;-0.0353
109;-0.0358
110;-0.0354
111;-0.0364
112;-0.0383
113;-0.0383
114;-0.0372
115;-0.0388
116;-0.039
117;-0.0372
118;-0.0367
119;-0.0374
120;-0.0382
121;-0.0391
122;-0.0408
123;-0.0451
124;-0.0461
125;-0.0438
126;-0.044
127;-0.0447
128;-0.0451
129;-0.0431
130;-0.0421
131;-0.0417
132;-0.0406
133;-0.0366
134;-0.0349
135;-0.0339
136;-0.0317
137;-0.0287
138;-0.0282
139;-0.0274
140;-0.0258
141;-0.0254
142;-0.0239
143;-0.0226
144;-0.0222
145;-0.024
146;-0.0239
147;-0.023
148;-0.0222
149;-0.0233
150;-0.0222
151;-0.0209
152;-0.0207
153;-0.0203
154;-0.0193
155;-0.0188
156;-0.0181
157;-0.0184
158;-0.018
159;-0.0175
160;-0.017
161;-0.016
162;-0.0156
163;-0.0154
164;-0.015
165;-0.0138
166;-0.0137
167;-0.0126
168;-0.0129
169;-0.0131
170;-0.013
171;-0.0134
172;-0.0138
173;-0.0148
174;-0.0151
175;-0.015
176;-0.0146
177;-0.0148
178;-0.0146
179;-0.0143
180;-0.0142
181;-0.014
182;-0.0141
183;-0.0136
184;-0.0136
185;-0.0131
186;-0.0134
187;-0.0127
188;-0.013
189;-0.0128
190;-0.0133
191;-0.0146
192;-0.0145
193;-0.0149
194;-0.0149
195;-0.0157
196;-0.0161
197;-0.0159
198;-0.016
199;-0.0152
200;-0.0155
201;-0.0149
202;-0.0146
203;-0.0151
204;-0.0151
205;-0.0151
206;-0.015
207;-0.0148
208;-0.0156
209;-0.0162
210;-0.0166
211;-0.0162
212;-0.0169
213;-0.017
214;-0.0172
215;-0.0174
216;-0.0175
217;-0.018
218;-0.0183
219;-0.02
220;-0.0206
221;-0.0215
222;-0.0224
223;-0.0239
224;-0.0243
225;-0.0248
226;-0.0258
227;-0.0265
228;-0.0272
229;-0.0275
230;-0.0278
231;-0.0284
232;-0.0283
233;-0.0284
234;-0.0282
235;-0.0283
236;-0.0286
237;-0.0291
238;-0.029
239;-0.0282
240;-0.0278
241;-0.0272
242;-0.0267
243;-0.0264
244;-0.026
245;-0.0255
246;-0.0247
247;-0.0247
248;-0.0243
249;-0.0244
250;-0.0237
251;-0.0233
252;-0.0226
253;-0.0225
254;-0.0223
255;-0.0225
256;-0.0225
257;-0.0222
258;-0.0217
259;-0.022
260;-0.0216
261;-0.0216
262;-0.0215
263;-0.0212
264;-0.0211
265;-0.0206
266;-0.0206
267;-0.0209
268;-0.021
269;-0.0212
270;-0.021
271;-0.0206
272;-0.0204
273;-0.0202
274;-0.0202
275;-0.0202
276;-0.0202
277;-0.0205
278;-0.0203
279;-0.0205
280;-0.0206
281;-0.0204
282;-0.0204
283;-0.02
284;-0.0201
285;-0.0202
286;-0.0204
287;-0.0203
288;-0.0203
289;-0.0205
290;-0.0207
291;-0.021
292;-0.0211
293;-0.0208
294;-0.0208
295;-0.0211
296;-0.0213
297;-0.0212
298;-0.0214
299;-0.0217
300;-0.0217
301;-0.0221
302;-0.0222
303;-0.0222
304;-0.0224
305;-0.0223
306;-0.0223
307;-0.0225
308;-0.0226
309;-0.0226
310;-0.0228
311;-0.0229
312;-0.0229
313;-0.0228
314;-0.0228
315;-0.0228
316;-0.0226
317;-0.0226
318;-0.0226
319;-0.0222
320;-0.0224
321;-0.0225
322;-0.0227
323;-0.0226
324;-0.0226
325;-0.0226
326;-0.0227
327;-0.0228
328;-0.0228
329;-0.0228
330;-0.0228
331;-0.0229
332;-0.023
333;-0.0229
334;-0.0231
335;-0.0229
336;-0.0231
337;-0.0234
338;-0.0235
339;-0.0234
340;-0.0235
341;-0.0238
342;-0.0238
343;-0.0238
344;-0.0237
345;-0.024
346;-0.024
347;-0.024
348;-0.0241
349;-0.0242
350;-0.0244
351;-0.0245
352;-0.0247
353;-0.0246
354;-0.0247
355;-0.0249
356;-0.0249
357;-0.0249
358;-0.0251
359;-0.0251
360;-0.0253
361;-0.0255
362;-0.0255
363;-0.0256
364;-0.0257
365;-0.0258
